B1	B2	B3	N_l1	N_l2	N_l3	N_t	C_l1	C_l2	C_l3	C_t	Diff(C_t - N_t)	LessThanZero
64	2	4	125579	154132	9073	1470	228087	648934	2887	3261	1791	no
64	2	8	125618	151640	9284	1702	167518	374346	3264	2440	738	no
64	2	8	125590	155134	6582	1395	167407	359302	2259	1969	574	no
64	2	8	125539	155745	104264	1723	186936	546445	1500	2383	660	no
64	2	8	125670	152314	8222	1404	167470	373729	2864	2064	660	no
64	2	8	125624	155009	10537	1532	183379	386927	3724	2171	639	no
64	2	8	125511	152812	6448	1365	167411	381861	2315	2064	699	no
64	2	8	125503	157506	104229	1829	167595	563106	1403	2821	992	no
64	2	8	125477	159151	9290	1366	167374	435797	2645	2028	662	no
64	2	8	125537	158071	104026	1718	167622	368921	1126	2474	756	no
64	2	8	125892	156425	11719	1342	186150	636989	5059	2069	727	no
64	2	16	125545	154287	9538	1531	133873	310021	4095	1874	343	no
64	2	16	125572	155834	8845	1364	133921	305973	3388	1784	420	no
64	2	16	125504	156326	103832	1569	133867	305819	1037	1833	264	no
64	2	16	125659	155274	9328	6517	134035	311519	4495	5573	-944	yes
64	2	16	125470	151050	9229	1420	133855	308074	3511	1741	321	no
64	2	16	125479	155885	104067	1720	133825	308305	1170	2010	290	no
64	2	16	125537	151545	8681	1427	133917	307595	2878	1750	323	no
64	2	16	125529	159084	104422	1865	209617	417396	3396	2138	273	no
64	2	16	125514	154980	7383	1462	176050	391118	2624	1715	253	no
64	2	16	125429	157589	6865	1373	133895	291687	1971	1756	383	no
64	2	32	125516	161673	103953	1720	115545	265978	808	1836	116	no
64	2	32	125500	157853	8956	1465	115362	311150	3370	1600	135	no
64	2	32	125493	157604	104385	1856	115486	275444	756	2167	311	no
64	2	32	125510	155628	7915	1409	115308	299569	3352	1631	222	no
64	2	32	125437	156885	104096	1641	115412	271473	558	1833	192	no
64	2	32	125418	153785	7439	1381	115299	271536	2040	1655	274	no
64	2	32	125527	159454	104086	1723	139533	336576	868	1804	81	no
64	2	32	125556	158708	6886	1468	130392	315442	2877	1646	178	no
64	2	32	125531	158259	10838	1535	115337	286866	3678	1714	179	no
64	2	32	125508	153581	7180	1436	115464	270464	2011	1612	176	no
64	2	64	125471	157736	104464	1595	97690	242783	740	1601	6	no
64	2	64	125558	154818	10069	1443	97513	240923	3576	1496	53	no
64	2	64	125480	160137	104072	1717	97606	238445	823	1723	6	no
64	2	64	125499	153685	8454	1383	97543	238891	3039	1572	189	no
64	2	64	125516	151510	8081	1652	104167	253424	2319	1655	3	no
64	2	64	125611	157860	8304	6515	97761	245463	3272	4912	-1603	yes
64	2	64	125520	155236	8201	1398	97604	240842	3144	1539	141	no
64	2	64	125591	157013	8643	1433	103920	253177	2393	1397	-36	yes
64	2	64	125458	159770	104159	1740	97643	243757	881	1919	179	no
64	2	64	125573	154094	8501	1473	97536	242551	2850	1448	-25	yes
64	4	1	125546	158135	9886	1535	531900	910710	3654	5434	3899	no
64	4	1	125954	159569	8689	1343	738724	1379612	1308	4776	3433	no
64	4	1	125481	157299	8445	1411	531560	909532	2485	5366	3955	no
64	4	1	125458	157591	7809	1415	531812	869328	2737	4968	3553	no
64	4	1	125575	159668	104103	1720	530946	955477	1542	5920	4200	no
64	4	1	125516	154117	8196	1380	657859	1169344	2996	4856	3476	no
64	4	1	125550	155290	8691	1476	531701	997519	2639	4969	3493	no
64	4	1	125529	156489	9329	1538	531251	964336	2927	5857	4319	no
64	4	1	125650	154197	8646	1437	531589	914683	3004	5017	3580	no
64	4	1	125925	156807	7916	1303	760121	1744424	2614	4909	3606	no
64	4	2	125859	159214	102861	1615	403940	874178	512	4645	3030	no
64	4	2	125568	160363	105387	1584	405373	787804	13117	4292	2708	no
64	4	2	125535	158983	104135	1723	280975	548863	1096	4307	2584	no
64	4	2	125453	156040	11039	1550	281266	560769	3092	4331	2781	no
64	4	2	125584	157263	104013	1595	281147	598621	1435	4338	2743	no
64	4	2	125577	161178	104083	1717	281252	531044	1407	4301	2584	no
64	4	2	125529	155162	8405	1448	281038	561407	3354	3765	2317	no
64	4	2	125479	157734	8866	1543	280844	555566	2102	4312	2769	no
64	4	2	125649	156290	10601	1431	280923	542157	2669	3749	2318	no
64	4	2	125407	154795	8909	1530	281017	546233	3404	4015	2485	no
64	4	4	125551	152840	7424	1384	193382	410648	3119	3043	1659	no
64	4	4	125592	158855	104206	1718	489033	1258296	2175	3679	1961	no
64	4	4	125467	161068	21877	1426	193250	413843	7217	3048	1622	no
64	4	4	125503	153242	20345	1678	194144	406433	3782	3540	1862	no
64	4	4	125595	160170	7203	1446	193412	410673	1414	3068	1622	no
64	4	4	125422	156362	10423	1503	193347	438601	3462	3287	1784	no
64	4	4	125570	162024	10038	1472	193859	618738	3852	3110	1638	no
64	4	4	125439	160144	103994	1716	194054	414696	1208	3507	1791	no
64	4	4	125614	155159	9231	1398	194072	422681	3267	2959	1561	no
64	4	4	125478	156457	104355	1639	193797	628101	767	3659	2020	no
64	4	8	125589	155073	8404	1358	143510	384961	2751	1976	618	no
64	4	8	126302	163779	12446	6403	158829	448488	4760	6272	-131	yes
64	4	8	125576	152223	8547	1396	143813	392637	3183	1929	533	no
64	4	8	125573	157557	103957	1763	143820	389681	920	2339	576	no
64	4	8	125524	155643	8499	1448	143852	378699	2541	2021	573	no
64	4	8	125470	155497	104134	1690	143518	461690	309	2275	585	no
64	4	8	125458	149468	9880	1420	155627	456319	2868	2052	632	no
64	4	8	125431	158950	10241	1649	143665	402624	2487	2298	649	no
64	4	8	125599	153646	8029	1446	143550	372982	2480	2041	595	no
64	4	8	125895	154656	103223	1617	156213	423995	891	2258	641	no
64	4	16	125515	158427	8943	1426	113983	318542	3396	1741	315	no
64	4	16	125582	158685	105105	6751	114184	325428	2391	7215	464	no
64	4	16	125440	155209	104454	1591	113961	317826	873	1797	206	no
64	4	16	125502	158514	104390	1623	114168	316416	787	1926	303	no
64	4	16	125541	159905	104209	1720	174911	436433	966	1911	191	no
64	4	16	125421	159501	104360	1594	113931	315911	539	1795	201	no
64	4	16	125467	161232	104378	1638	114121	317858	521	1945	307	no
64	4	16	125510	158881	8844	1367	113939	313409	2439	1697	330	no
64	4	16	125487	162237	103902	1633	114102	315884	1971	1944	311	no
64	4	16	125513	159839	13249	1621	114021	318522	5560	1936	315	no
64	4	32	125402	155259	9842	1415	96164	276365	2689	1556	141	no
64	4	32	125509	157797	104240	1732	96258	282877	722	1782	50	no
64	4	32	125538	157790	9196	1532	96219	285301	3204	1655	123	no
64	4	32	125464	157855	104097	1595	96257	284559	852	1650	55	no
64	4	32	125600	155830	8336	1438	96090	283034	3678	1649	211	no
64	4	32	125458	160881	104145	1722	96086	283675	894	1780	58	no
64	4	32	125516	159102	104099	1598	96127	281819	692	1760	162	no
64	4	32	125534	161052	104369	1720	96149	279802	591	1783	63	no
64	4	32	125574	156500	7656	1411	96299	282893	3061	1556	145	no
64	4	32	125522	160934	104209	1623	96118	283956	898	1782	159	no
64	4	64	125576	162202	104405	1728	80301	211945	617	1692	-36	yes
64	4	64	126148	157711	8895	1355	84771	217878	3850	1400	45	no
64	4	64	125573	158517	104140	1687	80283	217522	1167	1657	-30	yes
64	4	64	125505	157197	9399	1647	80331	210304	4230	1689	42	no
64	4	64	125607	156473	6243	1457	80210	205912	2218	1516	59	no
64	4	64	125562	158902	13301	1548	80290	217163	4471	1696	148	no
64	4	64	125592	159318	104188	1721	80246	206107	432	1689	-32	yes
64	4	64	125617	157154	7598	1467	80284	207359	1995	1504	37	no
64	4	64	125563	159071	104656	6582	80377	210667	1900	4753	-1829	yes
64	4	64	125566	160493	8409	1429	80186	207069	1576	1445	16	no
64	8	1	125476	158007	104370	1925	567144	1423565	1224	7045	5120	no
64	8	1	125593	164558	7929	1446	765648	2345527	2625	4868	3422	no
64	8	1	125533	153889	9700	1433	556286	1390437	3335	5013	3580	no
64	8	1	125576	152756	10444	1536	573645	1496219	4038	5921	4385	no
64	8	1	125569	152452	8579	1435	612145	1738396	3325	5032	3597	no
64	8	1	125536	157299	7646	1433	553651	1493701	2129	5165	3732	no
64	8	1	125959	153863	102631	1496	744635	2219557	5702	5656	4160	no
64	8	1	125517	156665	7753	1418	539813	1421047	3502	5119	3701	no
64	8	1	125480	155447	6820	1399	587445	1528142	2195	5016	3617	no
64	8	1	125490	152795	104285	1596	548089	1345926	1079	5831	4235	no
64	8	2	125600	155340	8105	1427	286110	787555	2331	3694	2267	no
64	8	2	125584	155995	8342	1554	279041	790857	2604	4369	2815	no
64	8	2	125508	151506	5954	1390	278771	979037	1685	3678	2288	no
64	8	2	125548	156211	10201	1445	285620	783320	3025	3685	2240	no
64	8	2	125456	153681	9058	1525	287133	794788	3364	4020	2495	no
64	8	2	125526	155487	11155	1425	280507	780348	3317	3781	2356	no
64	8	2	125566	153250	104002	1624	282769	972798	483	4385	2761	no
64	8	2	125561	151863	8244	1446	294354	805103	2711	3707	2261	no
64	8	2	125589	159587	104056	1723	283236	968901	350	4374	2651	no
64	8	2	125651	154530	7303	1484	343415	958105	2780	3730	2246	no
64	8	4	126173	153897	8326	1421	476080	1423145	3034	3135	1714	no
64	8	4	125554	157074	103923	1596	198382	597937	356	3490	1894	no
64	8	4	125561	153093	6835	1460	207162	609485	2307	3014	1554	no
64	8	4	125469	157090	104000	1631	207941	616986	273	3515	1884	no
64	8	4	125717	160378	16743	1669	496669	1507176	9824	3672	2003	no
64	8	4	125546	155017	7750	1474	207572	613297	3245	3019	1545	no
64	8	4	126100	158429	8721	1286	477788	1460936	2108	2964	1678	no
64	8	4	125535	158203	104560	1638	200533	628073	820	3396	1758	no
64	8	4	125543	157274	10263	1558	478756	1438050	4187	3105	1547	no
64	8	4	125551	161875	104337	1717	197218	603370	691	3545	1828	no
64	8	8	125603	158358	2434	1448	136256	499257	2069	1997	549	no
64	8	8	125483	159083	103658	1635	133871	509235	474	2177	542	no
64	8	8	125612	151844	8343	1365	144242	514633	2592	1894	529	no
64	8	8	125535	162113	104185	1631	138647	505389	909	2162	531	no
64	8	8	125593	162252	7759	1382	133696	493897	2294	2015	633	no
64	8	8	125540	157717	10847	1642	133924	496459	3598	2285	643	no
64	8	8	125493	156390	12706	1394	135467	477582	4149	1983	589	no
64	8	8	125509	160951	104291	1683	133793	494658	823	2336	653	no
64	8	8	125528	159826	8467	1377	141670	511095	2193	1993	616	no
64	8	8	125541	158964	104050	2034	138576	529487	1060	2742	708	no
64	8	16	125505	164378	104325	1992	108515	411390	678	2307	315	no
64	8	16	125566	160526	104956	6749	102115	396822	1076	6321	-428	yes
64	8	16	125546	157935	8288	1455	105834	395616	3085	1777	322	no
64	8	16	125385	161079	104132	1732	106533	398662	854	1931	199	no
64	8	16	125595	158938	9586	1406	101922	384243	2930	1626	220	no
64	8	16	125583	161915	104149	1627	101969	385869	421	1928	301	no
64	8	16	125601	158067	7750	1400	104000	399719	2390	1741	341	no
64	8	16	125595	161605	104293	1721	101869	384402	530	1929	208	no
64	8	16	125543	157898	8809	1403	102661	385737	3006	1644	241	no
64	8	16	125518	156119	104354	1719	102136	386069	339	1930	211	no
64	8	32	125585	159343	9352	1467	92433	283950	3593	1583	116	no
64	8	32	125453	155846	104105	1592	91125	282891	300	1613	21	no
64	8	32	125537	161274	7576	1371	86129	271892	2599	1499	128	no
64	8	32	125417	164964	104214	1723	90714	284523	820	1746	23	no
64	8	32	125456	159274	7462	1391	94020	287373	2600	1537	146	no
64	8	32	125573	164206	104156	1725	92985	288884	396	1747	22	no
64	8	32	125550	160485	7729	1474	90435	279592	1760	1539	65	no
64	8	32	125482	160666	104258	1721	89439	279494	946	1742	21	no
64	8	32	126278	159983	10998	1416	122179	330567	3949	1533	117	no
64	8	32	125556	157489	104452	2040	86169	273648	511	2149	109	no
64	8	64	125557	158177	7212	1380	78432	174949	2298	1504	124	no
64	8	64	125506	157768	104017	1596	78323	175772	1188	1549	-47	yes
64	8	64	125600	155357	11891	1447	77967	175983	4739	1492	45	no
64	8	64	125537	159030	104208	1715	71950	172253	486	1670	-45	yes
64	8	64	125610	157499	6811	1459	79805	175293	2025	1485	26	no
64	8	64	125474	160144	104492	1719	71438	172319	1292	1665	-54	yes
64	8	64	125570	156170	11044	1441	75149	172783	4551	1484	43	no
64	8	64	125449	158568	104353	1724	78337	174827	405	1676	-48	yes
64	8	64	125558	160462	8384	1406	74111	179752	2398	1523	117	no
64	8	64	125439	158008	104011	1594	76911	174406	857	1543	-51	yes
64	16	1	125604	164365	9317	1415	716954	2636412	3778	5391	3976	no
64	16	1	125484	157088	17866	1641	755730	2659283	11731	6137	4496	no
64	16	1	125604	157280	8950	1468	721245	2483281	2952	5075	3607	no
64	16	1	125471	159150	104252	1601	892790	3155421	1114	5087	3486	no
64	16	1	125524	160332	7478	1466	730166	2672097	2381	5263	3797	no
64	16	1	125438	157710	104458	1691	733443	2696110	1996	6754	5063	no
64	16	1	125659	157237	8901	1440	710319	2567896	2877	5238	3798	no
64	16	1	125502	159296	104241	1719	710598	2545633	1133	6080	4361	no
64	16	1	125585	161795	13344	1423	758050	2740835	5761	5228	3805	no
64	16	1	125497	163567	104121	1626	749000	2637201	1109	6102	4476	no
64	16	2	125578	155122	8593	1396	364192	1346351	2727	3921	2525	no
64	16	2	125500	157900	38023	1681	357211	1313936	25244	5055	3374	no
64	16	2	125989	158774	18411	1395	475704	1656308	6127	4006	2611	no
64	16	2	125418	160766	104187	1724	361380	1332567	1570	4557	2833	no
64	16	2	125497	157048	8314	1444	364304	1339316	2796	3996	2552	no
64	16	2	126089	159285	13268	1370	462026	1697394	5437	3962	2592	no
64	16	2	125473	158984	103903	1660	400433	1504856	1378	4730	3070	no
64	16	2	125789	157589	10041	1304	472544	1704883	4442	3953	2649	no
64	16	2	125494	160778	104268	1598	362242	1388772	835	4280	2682	no
64	16	2	125612	158557	9545	1403	354825	1324228	3946	3928	2525	no
64	16	4	125511	156047	103582	1636	226606	847040	877	3451	1815	no
64	16	4	125541	154379	9554	1364	231513	860081	3393	3099	1735	no
64	16	4	125462	165372	104184	1756	232713	863519	1314	3756	2000	no
64	16	4	126122	153671	10332	1388	548943	1589017	3873	3097	1709	no
64	16	4	125372	156448	104295	1595	546938	1579526	1704	3448	1853	no
64	16	4	126028	153421	13160	1373	554478	1580711	4532	3103	1730	no
64	16	4	125438	158029	104141	1724	226956	858897	2128	3651	1927	no
64	16	4	126124	162180	12661	1558	541968	1606355	6470	3150	1592	no
64	16	4	125530	161517	104355	1718	224443	878550	1472	3679	1961	no
64	16	4	125565	160133	10088	1381	230941	888206	3559	3180	1799	no
64	16	8	125572	158466	105032	6767	153834	594264	1612	7950	1183	no
64	16	8	126151	158303	102933	1613	180093	627587	1115	2297	684	no
64	16	8	125660	157427	8563	1462	163779	612686	2714	1998	536	no
64	16	8	125548	155880	104110	1722	154608	589536	944	2281	559	no
64	16	8	125503	157635	10216	1425	152701	586237	3468	2008	583	no
64	16	8	125520	158078	104243	1723	153452	590056	1752	2283	560	no
64	16	8	125551	155478	8047	1425	161785	592046	2937	1952	527	no
64	16	8	125464	162648	104155	1599	153098	611835	403	2120	521	no
64	16	8	125605	157225	7174	1389	165249	598572	3066	1988	599	no
64	16	8	125399	156472	104248	1857	154887	577681	491	2457	600	no
64	16	16	125581	149496	6672	1434	126464	420809	3330	1702	268	no
64	16	16	125478	161823	104078	1717	128530	421315	501	1919	202	no
64	16	16	125575	152344	8859	1375	122719	419289	1641	1683	308	no
64	16	16	125529	162273	104175	1831	129500	425520	1189	2152	321	no
64	16	16	125459	154478	11174	1456	130117	423955	5009	1663	207	no
64	16	16	125564	160688	104254	1722	122837	433752	1644	1943	221	no
64	16	16	125558	157358	7297	1415	129148	429827	2370	1709	294	no
64	16	16	125603	161170	104345	1693	127769	444902	1060	1926	233	no
64	16	16	125574	161218	8789	1460	122114	438819	2872	1731	271	no
64	16	16	125526	160876	104036	1870	123751	414934	1085	2093	223	no
64	16	32	125598	158721	9364	1436	111322	275429	4278	1528	92	no
64	16	32	125573	159219	104206	1719	109485	266305	614	1741	22	no
64	16	32	125629	155230	7888	1438	111462	263290	2048	1558	120	no
64	16	32	125543	155793	104341	1858	109678	263523	1301	1897	39	no
64	16	32	126067	157960	8871	1287	161320	293498	3231	1483	196	no
64	16	32	125473	158220	104046	1714	112332	267371	974	1749	35	no
64	16	32	125527	151217	8633	1421	109561	262913	3999	1508	87	no
64	16	32	125487	157599	104081	1614	110498	266064	613	1740	126	no
64	16	32	125587	161898	11012	1553	111817	275619	8552	1594	41	no
64	16	32	125541	160668	104149	1599	110676	266338	389	1704	105	no
64	16	64	125496	162298	12218	1664	98905	160676	4887	1807	143	no
64	16	64	125475	157902	8482	1447	94059	155804	3168	1485	38	no
64	16	64	125448	159372	104152	1596	96225	156225	579	1546	-50	yes
64	16	64	125450	157845	104209	1723	95085	153869	807	1666	-57	yes
64	16	64	125621	155400	6406	1396	96212	153441	1182	1489	93	no
64	16	64	125507	159722	103981	1716	99497	154553	621	1675	-41	yes
64	16	64	125588	155514	8770	1378	97655	153485	1236	1511	133	no
64	16	64	125737	162162	104878	6760	98639	158131	2088	4961	-1799	yes
64	16	64	125565	153908	8201	1413	98362	155631	2221	1476	63	no
64	16	64	125560	158719	104037	1708	94134	153703	339	1670	-38	yes
64	32	1	125479	157428	6331	1428	1202819	3105343	3369	5184	3756	no
64	32	1	125505	160943	104284	1616	1201507	3278472	2674	6286	4670	no
64	32	1	125580	156237	8454	1418	1202678	3114768	5783	5199	3781	no
64	32	1	125623	159944	104551	1867	1205604	3193772	630	7331	5464	no
64	32	1	125537	154410	6558	1403	1199943	3113358	3877	5170	3767	no
64	32	1	125467	155482	104019	1718	1200886	3113508	2375	6063	4345	no
64	32	1	125625	158018	6922	1400	1200352	3189691	4393	5347	3947	no
64	32	1	125582	149609	7402	1360	1213663	3198136	4446	5165	3805	no
64	32	1	125553	156793	9414	1384	1199539	3106629	5180	5207	3823	no
64	32	1	125602	158960	103979	1628	1203407	3107825	1211	6057	4429	no
64	32	2	125519	153822	7379	1397	594811	1558385	4030	4113	2716	no
64	32	2	125642	157448	8835	1464	595659	1555187	5257	4134	2670	no
64	32	2	125468	161139	104020	1703	595367	1555084	945	4735	3032	no
64	32	2	125559	157647	7872	1390	595235	1593568	3784	4101	2711	no
64	32	2	125551	159942	26323	1728	595832	1640989	14369	5323	3595	no
64	32	2	125487	156821	10124	1392	595129	1569078	4215	4104	2712	no
64	32	2	125542	157890	9969	1410	595369	1647417	7520	4245	2835	no
64	32	2	125541	154199	8658	1387	595400	1556768	4829	4212	2825	no
64	32	2	125543	159982	104568	1766	594865	1634512	3298	4989	3223	no
64	32	2	125580	160382	9005	1416	594537	1641216	5926	4212	2796	no
64	32	4	125617	164670	8449	1491	374122	996165	4034	3334	1843	no
64	32	4	125532	159048	103914	1857	374032	984603	706	4496	2639	no
64	32	4	125615	156733	104414	1623	373278	982241	13628	3684	2061	no
64	32	4	125510	160599	104007	1768	372554	994161	1042	3940	2172	no
64	32	4	125539	162634	104185	1762	838523	1645421	636	3801	2039	no
64	32	4	125561	161193	104033	1596	372823	993768	1471	3789	2193	no
64	32	4	125436	160348	103926	1593	372686	989200	1322	3548	1955	no
64	32	4	125935	152092	11658	1339	846660	1617000	9090	3225	1886	no
64	32	4	125500	157172	104016	1610	373164	941463	1027	3769	2159	no
64	32	4	125550	164368	8759	1372	374120	998984	4237	3326	1954	no
64	32	8	125540	163477	103969	1720	248987	584678	726	2265	545	no
64	32	8	125567	155675	6593	1392	248673	581310	1992	1985	593	no
64	32	8	125558	163611	103969	1566	248626	584296	585	2099	533	no
64	32	8	125518	161169	103901	1595	248816	585123	624	2100	505	no
64	32	8	125444	160372	104010	1595	249254	583177	869	2237	642	no
64	32	8	125559	153795	10602	1410	248987	579939	3818	2028	618	no
64	32	8	125527	160539	104086	1592	248765	583289	709	2230	638	no
64	32	8	125514	159462	104023	1607	248694	581314	441	2269	662	no
64	32	8	125534	163303	104008	1720	248979	581101	535	2268	548	no
64	32	8	125524	156217	10349	1399	264369	592760	4235	1972	573	no
64	32	16	125438	161016	104479	1862	188899	407042	850	2128	266	no
64	32	16	125589	153291	6868	1371	289400	465833	2820	1627	256	no
64	32	16	125532	158051	104497	1596	188885	400676	997	1800	204	no
64	32	16	125457	155157	103782	1591	189171	400529	545	1940	349	no
64	32	16	125938	152293	10007	1693	289435	461158	4918	2049	356	no
64	32	16	125514	161375	11778	1627	188776	407362	4437	1971	344	no
64	32	16	125464	159413	104194	1717	188772	404034	917	1941	224	no
64	32	16	125544	154059	11414	1408	188977	399748	4512	1695	287	no
